[2026-05-20 17:35:48.730747] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=239 in 120s
[2026-05-20 17:35:48.849688] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=240 in 120s
[2026-05-20 17:35:48.957665] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=241 in 120s
[2026-05-20 17:35:49.050502] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=242 in 120s
[2026-05-20 17:35:49.148776] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=243 in 120s
[2026-05-20 17:35:49.229870] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=244 in 120s
[2026-05-20 17:35:49.340644] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=245 in 120s
[2026-05-20 17:35:49.446031] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=246 in 120s
[2026-05-20 17:35:49.557316] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=247 in 120s
[2026-05-20 17:35:49.669463] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=248 in 120s
[2026-05-20 17:35:49.761625] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=249 in 120s
[2026-05-20 17:35:49.865286] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=250 in 120s
[2026-05-20 17:35:49.954227] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=251 in 120s
[2026-05-20 17:35:50.054523] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=252 in 120s
[2026-05-20 17:35:50.145481] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=253 in 120s
[2026-05-20 17:35:50.232556] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=254 in 120s
[2026-05-20 17:35:50.329207] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=255 in 120s
[2026-05-20 17:35:50.447277] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=256 in 120s
[2026-05-20 17:35:50.481104] ZERO_DAY | SRC=172.20.10.2 max_z=12.95 [pkt_count=115.0(z=6.28), byte_count=113740.0(z=12.95), unique_dsts=10.0(z=6.08), avg_pkt_size=989.0(z=8.18)]
[2026-05-20 17:35:50.542410] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=257 in 120s
[2026-05-20 17:35:50.873040] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=258 in 120s
[2026-05-20 17:35:50.985076] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=259 in 120s
[2026-05-20 17:35:51.107033] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=260 in 120s
[2026-05-20 17:35:51.204259] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=261 in 120s
[2026-05-20 17:35:51.297991] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=262 in 120s
[2026-05-20 17:35:51.382911] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=263 in 120s
[2026-05-20 17:35:51.478002] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=264 in 120s
[2026-05-20 17:35:51.587257] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=265 in 120s
[2026-05-20 17:35:51.700050] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=266 in 120s
[2026-05-20 17:35:51.785558] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=267 in 120s
[2026-05-20 17:35:51.882686] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=268 in 120s
[2026-05-20 17:35:51.970484] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=269 in 120s
[2026-05-20 17:35:52.094488] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=270 in 120s
[2026-05-20 17:35:52.196673] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=271 in 120s
[2026-05-20 17:35:52.289398] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=272 in 120s
[2026-05-20 17:35:52.394843] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=273 in 120s
[2026-05-20 17:35:52.474204] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=274 in 120s
[2026-05-20 17:35:52.574808] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=275 in 120s
[2026-05-20 17:35:52.678733] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=276 in 120s
[2026-05-20 17:35:52.790396] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=277 in 120s
[2026-05-20 17:35:52.885619] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=278 in 120s
[2026-05-20 17:35:53.001874] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=279 in 120s
[2026-05-20 17:35:53.127327] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=280 in 120s
[2026-05-20 17:35:53.218401] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=281 in 120s
[2026-05-20 17:35:53.310752] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=282 in 120s
[2026-05-20 17:35:53.419145] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=283 in 120s
[2026-05-20 17:35:53.520889] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=284 in 120s
[2026-05-20 17:36:02.682426] BRUTE_FORCE | SRC=209.51.221.230 SERVICE=RDP PORT=3389 ATTEMPTS=30 in 60s
[2026-05-20 17:36:09.543838] PORT_SCAN | SRC=172.20.10.2 DST=172.20.10.1 PORTS=30 in 60s
[2026-05-20 17:36:31.783953] PORT_SCAN | SRC=172.20.10.2 DST=172.20.10.1 PORTS=194 in 60s
[2026-05-20 17:36:31.992101] DoS | SYN_FLOOD SRC=172.20.10.2 PPS=501
[2026-05-20 17:36:46.993011] DoS | SYN_FLOOD SRC=172.20.10.2 PPS=2677
[2026-05-20 17:36:50.548721] ZERO_DAY | SRC=172.20.10.2 max_z=48336.57 [pkt_count=24845.0(z=1414.43), byte_count=1344937.0(z=154.68), unique_dsts=7.0(z=4.18), syn_count=24829.0(z=48336.57)]
[2026-05-20 17:37:10.569274] ZERO_DAY | SRC=170.106.62.51 max_z=11.58 [unique_dports=6.0(z=7.45), syn_count=6.0(z=11.58), avg_pkt_size=547.9(z=4.38), dst_entropy=2.6(z=7.86)]
[2026-05-20 17:37:50.611722] ZERO_DAY | SRC=172.20.10.2 max_z=14.99 [pkt_count=268.0(z=14.99), byte_count=122873.0(z=14.0), unique_dsts=23.0(z=14.3), unique_dports=4.0(z=4.82)]
[2026-05-20 17:39:03.781778] DoS | SYN_FLOOD SRC=172.20.10.2 PPS=501
[2026-05-20 17:39:10.691832] ZERO_DAY | SRC=172.20.10.2 max_z=37500.77 [pkt_count=19288.0(z=1098.01), byte_count=1048766.0(z=120.59), unique_dsts=9.0(z=5.44), syn_count=19263.0(z=37500.77)]
[2026-05-20 17:39:18.781899] DoS | SYN_FLOOD SRC=172.20.10.2 PPS=2831
[2026-05-20 17:39:34.885012] PORT_SCAN | SRC=172.20.10.2 DST=172.20.10.1 PORTS=30 in 60s
